TICKER;DATE;CLOSE;VOL
Система ао;14.09.2015;19,59;7579800
Система ао;15.09.2015;19,47;7483700
Система ао;16.09.2015;19,44;6619700
Система ао;17.09.2015;19,01;14091700
Система ао;18.09.2015;18,1;29975700
Система ао;21.09.2015;18,35;10549300
Система ао;22.09.2015;18,64;9651900
Система ао;23.09.2015;18,6;8223700
Система ао;24.09.2015;18,37;3192600
Система ао;25.09.2015;18,66;5342400
Система ао;28.09.2015;18,4;4607600
Система ао;29.09.2015;18,11;7695500
Система ао;30.09.2015;18,4;8704500
Система ао;01.10.2015;18,26;4889400
Система ао;02.10.2015;17,64;10327300
Система ао;05.10.2015;17,84;7297000
Система ао;06.10.2015;17,75;5677700
Система ао;07.10.2015;18,02;9269600
Система ао;08.10.2015;17,97;8134300
Система ао;09.10.2015;18,55;10562000
Система ао;12.10.2015;18,71;7828800
Система ао;13.10.2015;18,85;9089800
Система ао;14.10.2015;18,6;4267800
Система ао;15.10.2015;18,49;4700800
Система ао;16.10.2015;18,47;10497800
Система ао;19.10.2015;18,05;9307200
Система ао;20.10.2015;17,9;11249300
Система ао;21.10.2015;17,92;7142900
Система ао;22.10.2015;17,68;4472000
Система ао;23.10.2015;17,73;6455700
Система ао;26.10.2015;17,85;5720100
Система ао;27.10.2015;17,98;6045700
Система ао;28.10.2015;17,83;7144900
Система ао;29.10.2015;17,62;3628900
Система ао;30.10.2015;17,66;4510100
Система ао;02.11.2015;17,815;14322200
Система ао;03.11.2015;17,7;6346300
Система ао;05.11.2015;17,64;16177600
Система ао;06.11.2015;17,715;5515600
Система ао;09.11.2015;17,51;5175200
Система ао;10.11.2015;17,04;9604200
Система ао;11.11.2015;16,705;10117600
Система ао;12.11.2015;16,49;8851100
Система ао;13.11.2015;16,1;8948300
Система ао;16.11.2015;16,8;8001700
Система ао;17.11.2015;17;15612700
Система ао;18.11.2015;17,305;8075100
Система ао;19.11.2015;17,205;13361800
Система ао;20.11.2015;17,335;9307000
Система ао;23.11.2015;17,725;8177500
Система ао;24.11.2015;17,645;12170100
Система ао;25.11.2015;17,725;7247400
Система ао;26.11.2015;17,775;5044600
Система ао;27.11.2015;17,63;5982100
Система ао;30.11.2015;17,655;4385500
Система ао;01.12.2015;17,75;4596500
Система ао;02.12.2015;17,785;4199900
Система ао;03.12.2015;18,35;8136500
Система ао;04.12.2015;17,72;8671200
Система ао;07.12.2015;17,355;6631800
Система ао;08.12.2015;17,42;4391200
Система ао;09.12.2015;17,245;10919400
Система ао;10.12.2015;16,96;4981700
Система ао;11.12.2015;17,125;5876800
Система ао;14.12.2015;17,02;8019200
Система ао;15.12.2015;17,395;4556800
Система ао;16.12.2015;17,95;6064400
Система ао;17.12.2015;18,3;13696900
Система ао;18.12.2015;17,05;10646800
Система ао;21.12.2015;17,6;5699400
Система ао;22.12.2015;17,68;8573200
Система ао;23.12.2015;17,7;4067900
Система ао;24.12.2015;17,605;2486200
Система ао;25.12.2015;17,59;1712800
Система ао;28.12.2015;17,335;1923200
Система ао;29.12.2015;17,7;3296600
Система ао;30.12.2015;17,65;5184900
Система ао;04.01.2016;17,64;2274700
Система ао;05.01.2016;18,11;7878000
Система ао;06.01.2016;18,095;2425800
Система ао;11.01.2016;17,575;12327900
Система ао;12.01.2016;17,56;4093300
Система ао;13.01.2016;17,555;20787000
Система ао;14.01.2016;18,38;36009500
Система ао;15.01.2016;17,61;15854100
Система ао;18.01.2016;17,25;11491100
Система ао;19.01.2016;17,4;8559000
Система ао;20.01.2016;17,055;10738400
Система ао;21.01.2016;17,27;5626300
Система ао;22.01.2016;17,99;15236400
Система ао;25.01.2016;17,67;4723700
Система ао;26.01.2016;17,66;7895200
Система ао;27.01.2016;17,81;8266300
Система ао;28.01.2016;17,73;6768100
Система ао;29.01.2016;17,74;11427700
Система ао;01.02.2016;17,655;3744900
Система ао;02.02.2016;17,65;4553600
Система ао;03.02.2016;17,49;9960900
Система ао;04.02.2016;17,755;11964400
Система ао;05.02.2016;17,545;6031600
Система ао;08.02.2016;17,32;5456100
Система ао;09.02.2016;17,495;3444800
Система ао;10.02.2016;17,6;3228500
Система ао;11.02.2016;17,43;5876300
Система ао;12.02.2016;17,57;2725200
Система ао;15.02.2016;17,4;3479200
Система ао;16.02.2016;17,5;2845400
Система ао;17.02.2016;17,59;5152500
Система ао;18.02.2016;17,75;9440300
Система ао;19.02.2016;17,72;8732600
Система ао;20.02.2016;17,655;395000
Система ао;22.02.2016;17,75;1821600
Система ао;24.02.2016;17,65;6424000
Система ао;25.02.2016;17,6;6563600
Система ао;26.02.2016;17,525;9036500
Система ао;29.02.2016;17,325;7734300
Система ао;01.03.2016;17,57;6317100
Система ао;02.03.2016;17,85;14081700
Система ао;03.03.2016;18,08;8593800
Система ао;04.03.2016;18,185;8343000
Система ао;07.03.2016;18,43;8885000
Система ао;09.03.2016;18,435;11861300
Система ао;10.03.2016;18,68;9522300
Система ао;11.03.2016;18,6;6486300
Система ао;14.03.2016;18,33;8136000
Система ао;15.03.2016;18,21;16040500
Система ао;16.03.2016;17,995;5825700
Система ао;17.03.2016;17,87;13557200
Система ао;18.03.2016;17,73;10937600
Система ао;21.03.2016;17,45;12442800
Система ао;22.03.2016;17,59;16213100
Система ао;23.03.2016;17,4;9079200
Система ао;24.03.2016;17,35;10307400
Система ао;25.03.2016;17,575;5102300
Система ао;28.03.2016;17,4;4221500
Система ао;29.03.2016;17,5;10507900
Система ао;30.03.2016;17,7;11779500
Система ао;31.03.2016;17,5;9097200
Система ао;01.04.2016;17,475;6723500
Система ао;04.04.2016;17,4;4391800
Система ао;05.04.2016;17,17;6799000
Система ао;06.04.2016;17,26;6957900
Система ао;07.04.2016;16,99;10042300
Система ао;08.04.2016;17,15;8568500
Система ао;11.04.2016;17,89;12182800
Система ао;12.04.2016;18,4;35180300
Система ао;13.04.2016;18,75;20734700
Система ао;14.04.2016;18,7;10349200
Система ао;15.04.2016;19,125;21443700
Система ао;18.04.2016;19,24;13098200
Система ао;19.04.2016;19,49;19866300
Система ао;20.04.2016;19,29;16628100
Система ао;21.04.2016;19,3;12868300
Система ао;22.04.2016;19,21;6565200
Система ао;25.04.2016;19,3;7342200
Система ао;26.04.2016;19,39;5207300
Система ао;27.04.2016;19,45;11151900
Система ао;28.04.2016;19,68;11879500
Система ао;29.04.2016;19,45;11669900
Система ао;04.05.2016;19,2;8681800
Система ао;05.05.2016;19,21;9720400
Система ао;06.05.2016;19,25;3417500
Система ао;10.05.2016;19,2;8766300
Система ао;11.05.2016;19,36;6660300
Система ао;12.05.2016;19,5;5376400
Система ао;13.05.2016;19,495;7721600
Система ао;16.05.2016;19,82;8790400
Система ао;17.05.2016;20;7030100
Система ао;18.05.2016;20,43;14939600
Система ао;19.05.2016;20,49;8801200
Система ао;20.05.2016;20,58;7675300
Система ао;23.05.2016;20,475;4027100
Система ао;24.05.2016;20,5;4871000
Система ао;25.05.2016;20,87;12865200
Система ао;26.05.2016;20,73;4428100
Система ао;27.05.2016;20,85;3935200
Система ао;30.05.2016;21;2672900
Система ао;31.05.2016;20,99;8796100
Система ао;01.06.2016;20,51;10965200
Система ао;02.06.2016;20,72;10973700
Система ао;03.06.2016;20,83;2913800
Система ао;06.06.2016;21,255;9027500
Система ао;07.06.2016;21,85;13183900
Система ао;08.06.2016;22,2;12704000
Система ао;09.06.2016;22,065;4201200
Система ао;10.06.2016;22,6;10489100
Система ао;14.06.2016;22,185;10446800
Система ао;15.06.2016;21,99;6923500
Система ао;16.06.2016;21,55;6329500
Система ао;17.06.2016;20;16325700
Система ао;20.06.2016;21,2;6449200
Система ао;21.06.2016;21,1;4978200
Система ао;22.06.2016;20,74;3139500
Система ао;23.06.2016;20,965;3312500
Система ао;24.06.2016;20,055;4686900
Система ао;27.06.2016;19,82;5640300
Система ао;28.06.2016;19,64;2531800
Система ао;29.06.2016;20,54;11744300
Система ао;30.06.2016;20,45;4943200
Система ао;01.07.2016;21,35;7016100
Система ао;04.07.2016;21,29;2444700
Система ао;05.07.2016;21,61;3989200
Система ао;06.07.2016;21,225;3897900
Система ао;07.07.2016;21,27;10730200
Система ао;08.07.2016;20,985;1817700
Система ао;11.07.2016;21,45;9387100
Система ао;12.07.2016;21,765;6907100
Система ао;13.07.2016;21,405;6459000
Система ао;14.07.2016;21,5;2557500
Система ао;15.07.2016;21,32;3675100
Система ао;18.07.2016;21,48;2297200
Система ао;19.07.2016;21,385;6553400
Система ао;20.07.2016;21,75;2617300
Система ао;21.07.2016;21,84;2052800
Система ао;22.07.2016;21,945;2742100
Система ао;25.07.2016;21,845;2415700
Система ао;26.07.2016;22,485;6422500
Система ао;27.07.2016;22,5;2975700
Система ао;28.07.2016;23,45;9351700
Система ао;29.07.2016;23,055;5852800
Система ао;01.08.2016;23,35;1977200
Система ао;02.08.2016;23,16;5774700
Система ао;03.08.2016;23,4;4647900
Система ао;04.08.2016;23,3;2513600
Система ао;05.08.2016;23,3;2087300
Система ао;08.08.2016;23,26;1694200
Система ао;09.08.2016;23,31;3108000
Система ао;10.08.2016;22,99;2036000
Система ао;11.08.2016;23,255;3157300
Система ао;12.08.2016;23,275;4259300
Система ао;15.08.2016;23,01;1879500
Система ао;16.08.2016;23,27;3566600
Система ао;17.08.2016;23,185;2738000
Система ао;18.08.2016;23;5156300
Система ао;19.08.2016;22,27;5131600
Система ао;22.08.2016;22,66;3354400
Система ао;23.08.2016;22,685;2308900
Система ао;24.08.2016;22,9;2496600
Система ао;25.08.2016;23,095;2598600
Система ао;26.08.2016;23;2044300
Система ао;29.08.2016;23,08;1712400
Система ао;30.08.2016;23,025;1805100
Система ао;31.08.2016;22,7;4711500
Система ао;01.09.2016;22,165;6361900
Система ао;02.09.2016;22,11;3605800
Система ао;05.09.2016;21,985;2248200
Система ао;06.09.2016;22,535;5872100
Система ао;07.09.2016;22,13;6158200
Система ао;08.09.2016;21,55;6224300
Система ао;09.09.2016;21,2;5276000
Система ао;12.09.2016;20,89;8515100
Система ао;13.09.2016;21,17;8124700
Система ао;14.09.2016;21,235;5382900
Система ао;15.09.2016;20,86;3821700
Система ао;16.09.2016;20,16;6947900
Система ао;19.09.2016;20,335;12997600
Система ао;20.09.2016;20,5;6070300
Система ао;21.09.2016;20,495;10339600
Система ао;22.09.2016;21,05;11715900
Система ао;23.09.2016;20,805;3867100
Система ао;26.09.2016;20,65;5946300
Система ао;27.09.2016;20,435;4633500
Система ао;28.09.2016;20,3;9409900
Система ао;29.09.2016;20,29;2280200
Система ао;30.09.2016;20,31;2836700
Система ао;03.10.2016;20,7;5188700
Система ао;04.10.2016;20,51;3633700
Система ао;05.10.2016;20,8;6807000
Система ао;06.10.2016;20,39;2857600
Система ао;07.10.2016;20,345;1946500
Система ао;10.10.2016;20,375;3623800
Система ао;11.10.2016;20,36;3778800
Система ао;12.10.2016;20,075;6596000
Система ао;13.10.2016;20,25;14497800
Система ао;14.10.2016;20,51;7025000
Система ао;17.10.2016;20,63;3650100
Система ао;18.10.2016;20,65;7067000
Система ао;19.10.2016;20,515;3389400
Система ао;20.10.2016;20,67;3664200
Система ао;21.10.2016;20,125;7730600
Система ао;24.10.2016;19,89;6202700
Система ао;25.10.2016;20,51;8655800
Система ао;26.10.2016;20,04;4349400
Система ао;27.10.2016;19,855;4848100
Система ао;28.10.2016;19,43;5581100
Система ао;31.10.2016;19,275;6531400
Система ао;01.11.2016;19,85;9094000
Система ао;02.11.2016;19,8;6492100
Система ао;03.11.2016;19,835;6028700
Система ао;07.11.2016;19;7006700
Система ао;08.11.2016;18,97;3631300
Система ао;09.11.2016;19,42;5404700
Система ао;10.11.2016;20;8132700
Система ао;11.11.2016;19,445;13341500
Система ао;14.11.2016;19,145;5067500
Система ао;15.11.2016;19,035;6495200
Система ао;16.11.2016;19,4;3438000
Система ао;17.11.2016;19,4;3853900
Система ао;18.11.2016;19,67;2593800
Система ао;21.11.2016;19,7;2600300
Система ао;22.11.2016;19,825;5485500
Система ао;23.11.2016;20,3;5634400
Система ао;24.11.2016;20,72;9989900
Система ао;25.11.2016;20,555;3489400
Система ао;28.11.2016;20,75;3032000
Система ао;29.11.2016;21,7;7488100
Система ао;30.11.2016;21,795;7767100
Система ао;01.12.2016;21,6;4730900
Система ао;02.12.2016;22;9425200
Система ао;05.12.2016;22,25;4835700
Система ао;06.12.2016;22,3;3595800
Система ао;07.12.2016;22,84;8565800
Система ао;08.12.2016;23,49;7623000
Система ао;09.12.2016;23,15;6551800
Система ао;12.12.2016;22,515;7037400
Система ао;13.12.2016;22,395;8146500
Система ао;14.12.2016;22,5;6035500
Система ао;15.12.2016;22,665;13142400
Система ао;16.12.2016;22,47;9759500
Система ао;19.12.2016;22,755;6871000
Система ао;20.12.2016;22,93;5376300
Система ао;21.12.2016;22,7;3987400
Система ао;22.12.2016;22,595;4960100
Система ао;23.12.2016;22,53;1726200
Система ао;26.12.2016;22,41;627600
Система ао;27.12.2016;22,32;1737100
Система ао;28.12.2016;22,5;2010300
Система ао;29.12.2016;23;2877000
Система ао;30.12.2016;23,17;3590100
Система ао;03.01.2017;22,945;5035400
Система ао;04.01.2017;23,395;5028600
Система ао;05.01.2017;23,3;4833000
Система ао;06.01.2017;23,5;2588500
Система ао;09.01.2017;23,38;5583200
Система ао;10.01.2017;23,32;34544700
Система ао;11.01.2017;23,2;15514800
Система ао;12.01.2017;23,4;23331400
Система ао;13.01.2017;24,4;17310300
Система ао;16.01.2017;24,25;17784600
Система ао;17.01.2017;24,085;17738900
Система ао;18.01.2017;24,03;9278600
Система ао;19.01.2017;24,94;10950500
Система ао;20.01.2017;25,125;7352500
Система ао;23.01.2017;24,835;4470100
Система ао;24.01.2017;24,935;10228600
Система ао;25.01.2017;24,71;6383100
Система ао;26.01.2017;24,835;6479900
Система ао;27.01.2017;24,745;5675300
Система ао;30.01.2017;24,4;5368200
Система ао;31.01.2017;23,905;6920200
Система ао;01.02.2017;23,995;7832700
Система ао;02.02.2017;23,695;7327200
Система ао;03.02.2017;24,19;7536300
Система ао;06.02.2017;23,43;6525300
Система ао;07.02.2017;24,19;10373200
Система ао;08.02.2017;24,185;8350000
Система ао;09.02.2017;24,2;4369700
Система ао;10.02.2017;23,8;4457000
Система ао;13.02.2017;23,78;5270700
Система ао;14.02.2017;23,675;6564900
Система ао;15.02.2017;23,07;9957000
Система ао;16.02.2017;22,77;7316900
Система ао;17.02.2017;22,515;8165200
Система ао;20.02.2017;23,1;5925500
Система ао;21.02.2017;22,805;6648700
Система ао;22.02.2017;22,69;5410800
Система ао;24.02.2017;22,035;4065000
Система ао;27.02.2017;21,99;4829900
Система ао;28.02.2017;22,62;17785400
Система ао;01.03.2017;22,7;6194500
Система ао;02.03.2017;21,96;13196700
Система ао;03.03.2017;21,795;2978100
Система ао;06.03.2017;22,5;7698400
Система ао;07.03.2017;22,38;9640300
Система ао;09.03.2017;21,21;9203400
Система ао;10.03.2017;20,965;9522700
Система ао;13.03.2017;21,76;6334900
Система ао;14.03.2017;22,275;7600300
Система ао;15.03.2017;21,545;5853100
Система ао;16.03.2017;22,205;13411500
Система ао;17.03.2017;22,315;4662400
Система ао;20.03.2017;21,745;5417100
Система ао;21.03.2017;22;6779300
Система ао;22.03.2017;21,85;4456800
Система ао;23.03.2017;21,97;5763400
Система ао;24.03.2017;22,3;2577900
Система ао;27.03.2017;22,02;3157000
Система ао;28.03.2017;22,8;11091400
Система ао;29.03.2017;22,7;7190500
Система ао;30.03.2017;22,625;3815500
Система ао;31.03.2017;22,23;6620600
Система ао;03.04.2017;23;6079100
Система ао;04.04.2017;22,9;8896200
Система ао;05.04.2017;22,75;6248300
Система ао;06.04.2017;22,82;3837200
Система ао;07.04.2017;22,35;7476800
Система ао;10.04.2017;21,48;5485300
Система ао;11.04.2017;21,65;8523700
Система ао;12.04.2017;21,49;10553800
Система ао;13.04.2017;21,25;6958000
Система ао;14.04.2017;20,76;1629300
Система ао;17.04.2017;21,36;2139500
Система ао;18.04.2017;21,16;6565200
Система ао;19.04.2017;21,02;6229800
Система ао;20.04.2017;21,18;8466200
Система ао;21.04.2017;20,955;2742600
Система ао;24.04.2017;21,635;7979800
Система ао;25.04.2017;21,995;6938800
Система ао;26.04.2017;22,22;6844700
Система ао;27.04.2017;21,705;3487000
Система ао;28.04.2017;21,35;4230900
Система ао;02.05.2017;22,29;8369700
Система ао;03.05.2017;14,06;276766600
Система ао;04.05.2017;14,49;177145300
Система ао;05.05.2017;14,495;35800200
Система ао;10.05.2017;15,75;153426000
Система ао;11.05.2017;13,76;111275900
Система ао;12.05.2017;13,33;69331400
Система ао;15.05.2017;13,065;35818300
Система ао;16.05.2017;12,87;30797500
Система ао;17.05.2017;13,09;46795000
Система ао;18.05.2017;13,01;20305900
Система ао;19.05.2017;13,2;20104000
Система ао;22.05.2017;13,25;8986200
Система ао;23.05.2017;13,595;13017700
Система ао;24.05.2017;12,2;59661700
Система ао;25.05.2017;12,005;19617500
Система ао;26.05.2017;12,295;15959800
Система ао;29.05.2017;11,94;11370600
Система ао;30.05.2017;12,425;17712300
Система ао;31.05.2017;12,455;28125600
Система ао;01.06.2017;12,45;14569500
Система ао;02.06.2017;13,505;79149500
Система ао;05.06.2017;14,16;43421900
Система ао;06.06.2017;13,105;41580100
Система ао;07.06.2017;12,73;12663400
Система ао;08.06.2017;12,7;11318600
Система ао;09.06.2017;12,85;13027800
Система ао;13.06.2017;12,725;9332900
Система ао;14.06.2017;12,62;8604300
Система ао;15.06.2017;12,1;30238200
Система ао;16.06.2017;12,49;8326600
Система ао;19.06.2017;13,07;12264000
Система ао;20.06.2017;13,03;122979400
Система ао;21.06.2017;12,49;18102500
Система ао;22.06.2017;13,4;38279200
Система ао;23.06.2017;14;30132500
Система ао;26.06.2017;13;28872000
Система ао;27.06.2017;12,17;71627300
Система ао;28.06.2017;12,105;13559400
Система ао;29.06.2017;12,03;15169200
Система ао;30.06.2017;12,13;13946100
Система ао;03.07.2017;12,4;13008400
Система ао;04.07.2017;12,78;10224200
Система ао;05.07.2017;12,62;10257600
Система ао;06.07.2017;12,495;18577100
Система ао;07.07.2017;12,4;7886000
Система ао;10.07.2017;12,485;9886300
Система ао;11.07.2017;12,52;16684900
Система ао;12.07.2017;12,055;33970700
Система ао;13.07.2017;12;14765900
Система ао;14.07.2017;11,91;8426900
Система ао;17.07.2017;11,61;17560900
Система ао;18.07.2017;11,405;15947200
Система ао;19.07.2017;11,3;17121400
Система ао;20.07.2017;11,11;34166900
Система ао;21.07.2017;11,22;20731800
Система ао;24.07.2017;11,13;8420700
Система ао;25.07.2017;11,01;12313200
Система ао;26.07.2017;11,005;8113700
Система ао;27.07.2017;11,16;6130800
Система ао;28.07.2017;11,105;10896100
Система ао;31.07.2017;12;18452100
Система ао;01.08.2017;11,9;9744800
Система ао;02.08.2017;12,065;8735900
Система ао;03.08.2017;12,03;6125800
Система ао;04.08.2017;11,835;6139500
Система ао;07.08.2017;11,6;8440800
Система ао;08.08.2017;11,4;11248300
Система ао;09.08.2017;11,48;22888000
Система ао;10.08.2017;11,4;10796700
Система ао;11.08.2017;11,56;7556900
Система ао;14.08.2017;11,82;23912300
Система ао;15.08.2017;11,77;6572500
Система ао;16.08.2017;11,705;5220300
Система ао;17.08.2017;11,53;4005400
Система ао;18.08.2017;11,55;14329100
Система ао;21.08.2017;11,68;6835200
Система ао;22.08.2017;11,575;7529800
Система ао;23.08.2017;11,2;47084800
Система ао;24.08.2017;11,435;33485200
Система ао;25.08.2017;11,44;11739300
Система ао;28.08.2017;11,3;6801500
Система ао;29.08.2017;11,375;5741100
Система ао;30.08.2017;11,215;10847800
Система ао;31.08.2017;11,75;39104200
Система ао;01.09.2017;11,955;17487000
Система ао;04.09.2017;12,545;32658400
Система ао;05.09.2017;13,645;128577800
Система ао;06.09.2017;14,095;41953700
Система ао;07.09.2017;13,815;23526100
Система ао;08.09.2017;13,745;11241300
Система ао;11.09.2017;13,4;13583500
Система ао;12.09.2017;13,87;16834700
Система ао;13.09.2017;13,805;5055100
Система ао;14.09.2017;13,6;11482300
Система ао;15.09.2017;14,05;19209900
Система ао;18.09.2017;13,745;7191100
Система ао;19.09.2017;13,51;8925300
Система ао;20.09.2017;13,59;7020200
Система ао;21.09.2017;13,68;9482800
Система ао;22.09.2017;13,5;8492500
Система ао;25.09.2017;13,58;4670300
Система ао;26.09.2017;13,685;6824700
Система ао;27.09.2017;13,7;5194600
Система ао;28.09.2017;13,485;6450100
Система ао;29.09.2017;13,36;12538600
Система ао;02.10.2017;13,105;7817600
Система ао;03.10.2017;13,09;6908500
Система ао;04.10.2017;13,08;7145000
Система ао;05.10.2017;13,045;11326000
Система ао;06.10.2017;13,04;3576900
Система ао;09.10.2017;13,16;2630200
Система ао;10.10.2017;13,085;5083600
Система ао;11.10.2017;13,15;6508000
Система ао;12.10.2017;13,145;8183800
Система ао;13.10.2017;13,3;6547600
